source,target,value,color,width
"CEFALEA","URTICARIA",4,"#80800042",0.260515439609125
"CEFALEA","DESMAYO",5,"#8080004B",0.293058978698683
"CEFALEA","SINCOPE",2,"#80800029",0.159425973960143
"CEFALEA","MIGRA—A",28,"#8080008B",0.544309448566968
"CEFALEA","TOS SECA",5,"#8080004B",0.293058978698683
"CEFALEA","CONVULSION",4,"#80800042",0.260515439609125
"CEFALEA","CONTROL POR CARDIOLOGIA",3,"#80800038",0.218559520582737
"CEFALEA","CESAREA ELECTIVA",2,"#80800029",0.159425973960143
"CEFALEA","ABORTO",2,"#80800029",0.159425973960143
"CEFALEA","DOLOR EN LOS RI—ONES",3,"#80800038",0.218559520582737
"CEFALEA","DISLIPIDEMIA",2,"#80800029",0.159425973960143
"CEFALEA","OTITIS",2,"#80800029",0.159425973960143
"CEFALEA","EVALUACION INICIAL DEL PACIENTE",3,"#80800038",0.218559520582737
"CEFALEA","EPISTAXIS",2,"#80800029",0.159425973960143
"CEFALEA","PREQUIRURGICO",9,"#80800061",0.378782532854313
"CEFALEA","DIABETES MELLITUS",2,"#80800029",0.159425973960143
"CEFALEA","CONTROL POR DERMATOLOGIA",6,"#80800052",0.319648986231719
"CEFALEA","VOMITOS Y FIEBRE",2,"#80800029",0.159425973960143
"CEFALEA","PUERPERIO",16,"#80800076",0.462694370907089
"CEFALEA","FLUJO VAGINAL",2,"#80800029",0.159425973960143
"CEFALEA","ANTICONCEPCI”N",4,"#80800042",0.260515439609125
"CEFALEA","RINITIS",3,"#80800038",0.218559520582737
"CEFALEA","ESTERILIDAD MATRIMONIAL",2,"#80800029",0.159425973960143
"CEFALEA","CIATALGIA",3,"#80800038",0.218559520582737
"CEFALEA","DIARREA AGUDA",2,"#80800029",0.159425973960143
"CEFALEA","DOLOR ABDOMINAL Y VOMITOS",2,"#80800029",0.159425973960143
"CEFALEA","CEFALEA TENSIONAL",12,"#8080006B",0.420738451880701
"CEFALEA","SINUSITIS AGUDA",3,"#80800038",0.218559520582737
"CEFALEA","ESGUINCE DE TOBILLO DERECHO",2,"#80800029",0.159425973960143
"CEFALEA","MALESTAR ABDOMINAL",3,"#80800038",0.218559520582737
"CEFALEA","TENDINITIS AQUILEANA",2,"#80800029",0.159425973960143
"CEFALEA","HIPOACUSIA",3,"#80800038",0.218559520582737
"CEFALEA","MALESTAR ESTOMACAL",2,"#80800029",0.159425973960143
"CEFALEA","MOLESTIAS GINECOLOGICAS",7,"#80800057",0.342130517269004
"CEFALEA","ANSIEDAD",2,"#80800029",0.159425973960143
"CEFALEA","ARTRALGIAS DE LA MANO",2,"#80800029",0.159425973960143
"CEFALEA","CONTROL POR PSIQUIATRIA",2,"#80800029",0.159425973960143
"CEFALEA","ASTIGMATISMO",2,"#80800029",0.159425973960143
"CEFALEA","SOSPECHA DE ENFERMEDAD CELIACA",2,"#80800029",0.159425973960143
"CEFALEA","LARINGITIS AGUDA",3,"#80800038",0.218559520582737
"CEFALEA","TRAUMATISMO DE CODO",4,"#80800042",0.260515439609125
"CEFALEA","INSUFICIENCIA RESPIRATORIA",2,"#80800029",0.159425973960143
"CEFALEA","DORSOLUMBALGIA",2,"#80800029",0.159425973960143
"CEFALEA","SINDROME VERTIGINOSO",2,"#80800029",0.159425973960143
"CEFALEA"," DOLOR EN EL FLANCO IZQUIERDO",2,"#80800029",0.159425973960143
"CEFALEA","LARINGOTRAQUEITIS",3,"#80800038",0.218559520582737
"CEFALEA","SOPORTE NUTRICIONAL",2,"#80800029",0.159425973960143
"CEFALEA","FISIOTERAPIA RESPIRATORIA",2,"#80800029",0.159425973960143
"CEFALEA","DOLOR DEL TOBILLO IZQUIERDO",2,"#80800029",0.159425973960143
"CEFALEA","DOLOR TORACICO ATIPICO",2,"#80800029",0.159425973960143
"CEFALEA","SOSPECHA DE INFECCION URINARIA",2,"#80800029",0.159425973960143
"CEFALEA","DEPRESION REACTIVA",2,"#80800029",0.159425973960143
"CEFALEA","INSUFICIENCIA RENAL AGUDA",2,"#80800029",0.159425973960143
"CEFALEA","SINDROME NEFROTICO",2,"#80800029",0.159425973960143
"CEFALEA","ESTADO DE QUIMIOTERAPIA",3,"#80800038",0.218559520582737
"CEFALEA","TRAUMATISMO DEL TERCER DEDO DE LA MANO",3,"#80800038",0.218559520582737
"CEFALEA","DIVERTICULITIS AGUDA",2,"#80800029",0.159425973960143
"CEFALEA","APLASIA MEDULAR",16,"#80800076",0.462694370907089
"CEFALEA","ULCERA CORNEAL",2,"#80800029",0.159425973960143
"CEFALEA","MIOMATOSIS UTERINA",2,"#80800029",0.159425973960143
"CEFALEA","TARSALGIA",2,"#80800029",0.159425973960143
"CEFALEA","CEFALEA FRONTAL",3,"#80800038",0.218559520582737
"CEFALEA","MAREOS Y NAUSEAS",2,"#80800029",0.159425973960143
"CEFALEA","FUGA DEL PACIENTE",3,"#80800038",0.218559520582737
"CEFALEA","CONTROL POR OTORRINOLARINGOLOGIA",2,"#80800029",0.159425973960143
"CEFALEA","PAROTIDITIS",2,"#80800029",0.159425973960143
"CEFALEA","INFECCION RESPIRATORIA ALTA",2,"#80800029",0.159425973960143
"CEFALEA","CEFALEA OCCIPITAL",2,"#80800029",0.159425973960143
"CEFALEA","AMIGDALITIS",2,"#80800029",0.159425973960143
"CEFALEA","ESTRE—IMIENTO",2,"#80800029",0.159425973960143
"CEFALEA","PRURITO DE LA VULVA",2,"#80800029",0.159425973960143
"CEFALEA","VAGINITIS",2,"#80800029",0.159425973960143
"CEFALEA","TRAUMATISMO DE CRANEO CERRADO",2,"#80800029",0.159425973960143
"CEFALEA","ASPIRACION MANUAL ENDOUTERINA",2,"#80800029",0.159425973960143
"CEFALEA","RINOSINUSITIS",2,"#80800029",0.159425973960143
"CEFALEA","MALFORMACION DE CHIARI TIPO I",4,"#80800042",0.260515439609125
"CEFALEA","CONTROL POR CARDIOLOGIA INFANTIL",2,"#80800029",0.159425973960143
"CEFALEA","DOLOR PELVIANO",2,"#80800029",0.159425973960143
"CEFALEA","INSUFICIENCIA VALVULAR AORTICA SEVERA",3,"#80800038",0.218559520582737
"CEFALEA","ESTENOSIS SUBGLOTICA",2,"#80800029",0.159425973960143
"CEFALEA","DOLOR ABDOMINAL RECURRENTE",2,"#80800029",0.159425973960143
"CEFALEA","CEFALEA INTENSA",5,"#8080004B",0.293058978698683
"CEFALEA","DISMINUCION DE AGUDEZA VISUAL.",2,"#80800029",0.159425973960143
"CEFALEA","EMBARAZO 20 SEMANAS",2,"#80800029",0.159425973960143
"CEFALEA","SEQUEDAD DEL OJO",2,"#80800029",0.159425973960143
"CEFALEA","HIPERTENSION ARTERIAL ESENCIAL",3,"#80800038",0.218559520582737
"CEFALEA","MIGRA—A SIN AURA",3,"#80800038",0.218559520582737
"CEFALEA","SINDROME DE ESTRES DEL CUIDADOR",3,"#80800038",0.218559520582737
"CEFALEA","ACCIDENTE VIA PUBLICA",2,"#80800029",0.159425973960143
"CEFALEA","CEFALEA CRONICA",4,"#80800042",0.260515439609125
"CEFALEA","TUMOR DEL TOBILLO",2,"#80800029",0.159425973960143
"CEFALEA","COLOCACION DE VALVULA DE DERIVACION VENTRICULOPERITONEAL",4,"#80800042",0.260515439609125
"CEFALEA","ESTADO ANSIOSO",3,"#80800038",0.218559520582737
"CEFALEA","PACIENTE EN RIESGO NUTRICIONAL",2,"#80800029",0.159425973960143
"CEFALEA","PANHIPOPITUITARISMO",2,"#80800029",0.159425973960143
"CEFALEA","ESTRES EMOCIONAL",2,"#80800029",0.159425973960143
"CEFALEA","ANEMIA APLASICA",2,"#80800029",0.159425973960143
"CEFALEA","APOYO NUTRICIONAL",2,"#80800029",0.159425973960143
"CEFALEA","SINDROME DE ARNOLD CHIARI",4,"#80800042",0.260515439609125
"CEFALEA","TRABAJO DE PARTO",2,"#80800029",0.159425973960143
"CEFALEA","EPIGASTRALGIA",4,"#80800042",0.260515439609125
"CEFALEA","CEFALEA POST PUNCION LUMBAR",2,"#80800029",0.159425973960143
"CEFALEA","CONSUMO DE AINES",2,"#80800029",0.159425973960143
"CEFALEA","MEDICINA TRANSFUSIONAL",4,"#80800042",0.260515439609125
"CEFALEA","PARTO VAGINAL",4,"#80800042",0.260515439609125
"CEFALEA","ALERGIA",2,"#80800029",0.159425973960143
"CEFALEA","CERVICALGIA Y BRAQUIALGIA",2,"#80800029",0.159425973960143
"CEFALEA","CONTROL GINECOLOGICO",3,"#80800038",0.218559520582737
"CEFALEA","ANTECEDENTE FAMILIAR DE UVEITIS EN ABUELA MATERNA",2,"#80800029",0.159425973960143
"CEFALEA"," RESECCION TUMOR OSEO PERONE",2,"#80800029",0.159425973960143
"CEFALEA","HIPERAMONIEMIA",2,"#80800029",0.159425973960143
"TRAUMATISMO DEL PIE IZQUIERDO","CONTROL DE SALUD",2,"#80800029",0.159425973960143
"TRAUMATISMO DEL PIE IZQUIERDO","FARINGITIS",2,"#80800029",0.159425973960143
"TRAUMATISMO DEL PIE IZQUIERDO","TRAUMATISMO DEL PIE",3,"#80800038",0.218559520582737
"TRAUMATISMO DEL PIE IZQUIERDO","CONTROL POR GINECOLOGIA",3,"#80800038",0.218559520582737
"TRAUMATISMO DEL PIE IZQUIERDO","TABAQUISMO",2,"#80800029",0.159425973960143
"TRAUMATISMO DEL PIE IZQUIERDO","DOLOR EN PIERNA",2,"#80800029",0.159425973960143
"HERIDA TRAUMATICA DE LA PIERNA","MEDICINA TRANSFUSIONAL",4,"#80800042",0.260515439609125
"CERVICALGIA","OTALGIA",7,"#80800057",0.342130517269004
"CERVICALGIA","HIPERTENSION ARTERIAL",8,"#8080005C",0.361604905258107
"CERVICALGIA","VOMITOS",6,"#80800052",0.319648986231719
"CERVICALGIA","TOS",8,"#8080005C",0.361604905258107
"CERVICALGIA","SANGRADO VAGINAL",2,"#80800029",0.159425973960143
"CERVICALGIA","CONTROL DE SALUD",18,"#8080007A",0.479871998503295
"CERVICALGIA","FARINGITIS AGUDA",4,"#80800042",0.260515439609125
"CERVICALGIA","GRIPE",4,"#80800042",0.260515439609125
"CERVICALGIA","IRRITACION OCULAR",3,"#80800038",0.218559520582737
"CERVICALGIA","FARINGOAMIGDALITIS",2,"#80800029",0.159425973960143
"CERVICALGIA","ANEMIA",2,"#80800029",0.159425973960143
"CERVICALGIA","NAUSEAS",5,"#8080004B",0.293058978698683
"CERVICALGIA","CONTROL POR OFTALMOLOGIA",7,"#80800057",0.342130517269004
"CERVICALGIA","CONJUNTIVITIS",2,"#80800029",0.159425973960143
"CERVICALGIA","DOLOR INGUINAL",2,"#80800029",0.159425973960143
"CERVICALGIA","FARINGITIS",8,"#8080005C",0.361604905258107
"CERVICALGIA","BRAQUIALGIA",2,"#80800029",0.159425973960143
"CERVICALGIA","LUMBALGIA",12,"#8080006B",0.420738451880701
"CERVICALGIA","OMALGIA DERECHA",2,"#80800029",0.159425973960143
"CERVICALGIA","LUMBOCIATALGIA",3,"#80800038",0.218559520582737
"CERVICALGIA","REACCION ALERGICA",2,"#80800029",0.159425973960143
"CERVICALGIA","DOLOR TORACICO",3,"#80800038",0.218559520582737
"CERVICALGIA","DIFICULTAD RESPIRATORIA",2,"#80800029",0.159425973960143
"CERVICALGIA","ALERGIA",2,"#80800029",0.159425973960143
"CERVICALGIA","ESTADO POSOPERATORIO",2,"#80800029",0.159425973960143
"CERVICALGIA","CONTRACTURA MUSCULAR DE LA ESPALDA",2,"#80800029",0.159425973960143
"CERVICALGIA","OMALGIA",7,"#80800057",0.342130517269004
"CERVICALGIA","SINUSITIS",2,"#80800029",0.159425973960143
"CERVICALGIA","GASTRITIS",2,"#80800029",0.159425973960143
"CERVICALGIA","DORSALGIA",3,"#80800038",0.218559520582737
"CERVICALGIA","CUADRO GRIPAL",7,"#80800057",0.342130517269004
"CERVICALGIA","PROCTORRAGIA",3,"#80800038",0.218559520582737
"CERVICALGIA","TRAUMATISMO DE DEDO DE LA MANO",3,"#80800038",0.218559520582737
"CERVICALGIA","DISURIA",3,"#80800038",0.218559520582737
"CERVICALGIA","ACCIDENTE CEREBROVASCULAR",2,"#80800029",0.159425973960143
"CERVICALGIA","GASTROENTERITIS",6,"#80800052",0.319648986231719
"CERVICALGIA","ODINOFAGIA",4,"#80800042",0.260515439609125
"CERVICALGIA","PODALGIA",2,"#80800029",0.159425973960143
"CERVICALGIA","VERTIGO",2,"#80800029",0.159425973960143
"CERVICALGIA","DEPRESION",2,"#80800029",0.159425973960143
"CERVICALGIA","NEUMONIA ADQUIRIDA EN LA COMUNIDAD",2,"#80800029",0.159425973960143
"CERVICALGIA","COLICO",2,"#80800029",0.159425973960143
"CERVICALGIA","CONTRACTURA CERVICAL",8,"#8080005C",0.361604905258107
"CERVICALGIA","TOS CON FIEBRE",3,"#80800038",0.218559520582737
"CERVICALGIA","DOLOR DE CINTURA",2,"#80800029",0.159425973960143
"CERVICALGIA","GONALGIA",4,"#80800042",0.260515439609125
"CERVICALGIA","DOLOR DE ESPALDA",2,"#80800029",0.159425973960143
"CERVICALGIA","CONTROL POR GINECOLOGIA",2,"#80800029",0.159425973960143
"CERVICALGIA","TRAUMATISMO CERVICAL",3,"#80800038",0.218559520582737
"CERVICALGIA","MAREO",4,"#80800042",0.260515439609125
"CERVICALGIA","BRONQUITIS",4,"#80800042",0.260515439609125
"CERVICALGIA","DIARREA Y VOMITOS",2,"#80800029",0.159425973960143
"CERVICALGIA","NEUMOPATIA",3,"#80800038",0.218559520582737
"CERVICALGIA","MIGRA—A",2,"#80800029",0.159425973960143
"CERVICALGIA","REHABILITACION KINESICA",2,"#80800029",0.159425973960143
"CERVICALGIA","TOS SECA",2,"#80800029",0.159425973960143
"CERVICALGIA","COXOARTROSIS",2,"#80800029",0.159425973960143
"CERVICALGIA","DOLOR PRECORDIAL",4,"#80800042",0.260515439609125
"CERVICALGIA","EVALUACION INICIAL DEL PACIENTE",5,"#8080004B",0.293058978698683
"CERVICALGIA","TABAQUISMO",4,"#80800042",0.260515439609125
"CERVICALGIA","PREQUIRURGICO",6,"#80800052",0.319648986231719
"CERVICALGIA","CONTROL POR DERMATOLOGIA",2,"#80800029",0.159425973960143
"CERVICALGIA","LITIASIS DE LA VESICULA BILIAR",2,"#80800029",0.159425973960143
"CERVICALGIA","COXALGIA",2,"#80800029",0.159425973960143
"CERVICALGIA","OJO SECO",2,"#80800029",0.159425973960143
"CERVICALGIA","ACCIDENTE CEREBROVASCULAR ISQUEMICO",2,"#80800029",0.159425973960143
"CERVICALGIA","TRAUMATISMO DE ESPALDA",2,"#80800029",0.159425973960143
"CERVICALGIA","QUEJA COGNITIVA",2,"#80800029",0.159425973960143
"CERVICALGIA","POLIARTRALGIAS",2,"#80800029",0.159425973960143
"CERVICALGIA","MALESTAR ESTOMACAL",2,"#80800029",0.159425973960143
"CERVICALGIA","MOLESTIAS GINECOLOGICAS",3,"#80800038",0.218559520582737
"CERVICALGIA","RESFRIO",3,"#80800038",0.218559520582737
"CERVICALGIA","CERVICALGIA MUSCULAR",2,"#80800029",0.159425973960143
"CERVICALGIA","DISFONIA",4,"#80800042",0.260515439609125
"CERVICALGIA","RETRASO MENSTRUAL",2,"#80800029",0.159425973960143
"CERVICALGIA","ACCIDENTE LABORAL",2,"#80800029",0.159425973960143
"CERVICALGIA","SACROILEITIS",2,"#80800029",0.159425973960143
"CERVICALGIA","TENDINITIS DE LOS PERONEOS",2,"#80800029",0.159425973960143
"CERVICALGIA","AUMENTO DE PESO",2,"#80800029",0.159425973960143
"CERVICALGIA","QUERATITIS",2,"#80800029",0.159425973960143
"CERVICALGIA","HERNIA DISCAL CERVICAL",2,"#80800029",0.159425973960143
"CERVICALGIA","TORTICOLIS",4,"#80800042",0.260515439609125
"CERVICALGIA","SOMNOLENCIA",2,"#80800029",0.159425973960143
"CERVICALGIA","PALPITACIONES PAROXISTICAS",2,"#80800029",0.159425973960143
"CERVICALGIA","HEMIPARESIA IZQUIERDA",2,"#80800029",0.159425973960143
"CERVICALGIA","CERVICALGIA POSTERIOR",6,"#80800052",0.319648986231719
"CERVICALGIA","PAQUIMENINGITIS",2,"#80800029",0.159425973960143
"CERVICALGIA","EPIGASTRALGIA",2,"#80800029",0.159425973960143
"CERVICALGIA","CEFALEA POST PUNCION LUMBAR",2,"#80800029",0.159425973960143
"CERVICALGIA","OTITIS MEDIA AGUDA SEROSA",2,"#80800029",0.159425973960143
"RUPTURA DE MEMBRANAS FETALES A TERMINO","CONTRACCIONES UTERINAS",2,"#80800029",0.159425973960143
"RUPTURA DE MEMBRANAS FETALES A TERMINO","CONTROL POR OBSTETRICIA",2,"#80800029",0.159425973960143
"RUPTURA DE MEMBRANAS FETALES A TERMINO","CESAREA ELECTIVA",2,"#80800029",0.159425973960143
"RUPTURA DE MEMBRANAS FETALES A TERMINO","PUERPERIO",4,"#80800042",0.260515439609125
"TOS SECA Y FIEBRE","FARINGITIS",2,"#80800029",0.159425973960143
"OTALGIA","GASTROENTERITIS AGUDA",5,"#8080004B",0.293058978698683
"OTALGIA","OTITIS EXTERNA",25,"#80800087",0.527781449086206
"OTALGIA","CUADRO VIRAL",4,"#80800042",0.260515439609125
"OTALGIA","VOMITOS",38,"#80800096",0.588846696409764
"OTALGIA","TRAUMATISMO ENCEFALOCRANEANO",13,"#8080006E",0.432411982084314
"OTALGIA","TOS",83,"#808000B3",0.702785837917212
"OTALGIA","NEUMONIA",10,"#80800065",0.394148444347665
"OTALGIA","CONTROL DE SALUD",30,"#8080008D",0.554371456619242
"OTALGIA","FARINGITIS AGUDA",11,"#80800068",0.408048602088398
"OTALGIA","GRIPE",6,"#80800052",0.319648986231719
"OTALGIA","IRRITACION OCULAR",25,"#80800087",0.527781449086206
"OTALGIA","FARINGOAMIGDALITIS",2,"#80800029",0.159425973960143
"OTALGIA","VARICELA",8,"#8080005C",0.361604905258107
"OTALGIA","CONTROL POR OFTALMOLOGIA",4,"#80800042",0.260515439609125
"OTALGIA","CONJUNTIVITIS",21,"#80800080",0.50235352954058
"OTALGIA","DOLOR INGUINAL",2,"#80800029",0.159425973960143
"OTALGIA","FARINGITIS",47,"#8080009E",0.619846927227046
"OTALGIA","FARINGOAMIGDALITIS AGUDA",2,"#80800029",0.159425973960143
"OTALGIA","LUMBALGIA",5,"#8080004B",0.293058978698683
"OTALGIA","COLICO ABDOMINAL",2,"#80800029",0.159425973960143
"OTALGIA","TRAUMATISMO DE RODILLA",3,"#80800038",0.218559520582737
"OTALGIA","CONGESTION NASAL",4,"#80800042",0.260515439609125
"OTALGIA","TRAUMATISMO DE TOBILLO",2,"#80800029",0.159425973960143
"OTALGIA","REACCION ALERGICA",8,"#8080005C",0.361604905258107
"OTALGIA","DOLOR TORACICO",3,"#80800038",0.218559520582737
"OTALGIA","HERIDA CORTANTE DEL MENTON",6,"#80800052",0.319648986231719
"OTALGIA","SOSPECHA DE VARICELA",2,"#80800029",0.159425973960143
"OTALGIA","DIFICULTAD RESPIRATORIA",3,"#80800038",0.218559520582737
"OTALGIA","ALERGIA",4,"#80800042",0.260515439609125
"OTALGIA","ESTADO POSOPERATORIO",2,"#80800029",0.159425973960143
"OTALGIA","PRURIGO",2,"#80800029",0.159425973960143
"OTALGIA","DERMATITIS",3,"#80800038",0.218559520582737
"OTALGIA","TRAUMATISMO DE MANO",5,"#8080004B",0.293058978698683
"OTALGIA","RINORREA",3,"#80800038",0.218559520582737
"OTALGIA","TRAUMATISMO DEL PIE",6,"#80800052",0.319648986231719
"OTALGIA","SINUSITIS",2,"#80800029",0.159425973960143
"OTALGIA","LARINGITIS",9,"#80800061",0.378782532854313
"OTALGIA","POLITRAUMATISMO",2,"#80800029",0.159425973960143
"OTALGIA","IMPETIGO",6,"#80800052",0.319648986231719
"OTALGIA","TRAUMATISMO FACIAL",9,"#80800061",0.378782532854313
"OTALGIA","GASTRITIS",2,"#80800029",0.159425973960143
"OTALGIA","CUADRO GRIPAL",6,"#80800052",0.319648986231719
"OTALGIA","DISURIA",4,"#80800042",0.260515439609125
"OTALGIA","GASTROENTERITIS",10,"#80800065",0.394148444347665
"OTALGIA","DOLOR COSTAL",4,"#80800042",0.260515439609125
"OTALGIA","OTITIS EXTERNA AGUDA",9,"#80800061",0.378782532854313
"OTALGIA","ODINOFAGIA",10,"#80800065",0.394148444347665
"OTALGIA","ALERGIA A PICADURAS DE INSECTOS",3,"#80800038",0.218559520582737
"OTALGIA","PODALGIA",2,"#80800029",0.159425973960143
"OTALGIA","TOS PRODUCTIVA",2,"#80800029",0.159425973960143
"OTALGIA","INSUFICIENCIA RENAL CRONICA",2,"#80800029",0.159425973960143
"OTALGIA","INFECCION DEL PIE",2,"#80800029",0.159425973960143
"OTALGIA","TRAUMATISMO NASAL",5,"#8080004B",0.293058978698683
"OTALGIA","OTITIS MEDIA AGUDA DERECHA",13,"#8080006E",0.432411982084314
"OTALGIA","INFECCION CUTANEA",2,"#80800029",0.159425973960143
"OTALGIA","TOS CON FIEBRE",10,"#80800065",0.394148444347665
"OTALGIA","CATARRO BRONQUIAL",2,"#80800029",0.159425973960143
"OTALGIA","GONALGIA",6,"#80800052",0.319648986231719
"OTALGIA","CONTROL POR GINECOLOGIA",2,"#80800029",0.159425973960143
"OTALGIA","EXANTEMA VIRAL",3,"#80800038",0.218559520582737
"OTALGIA","VIROSIS RESPIRATORIA ALTA",3,"#80800038",0.218559520582737
"OTALGIA","INFECCION DEL DEDO DE LA MANO",2,"#80800029",0.159425973960143
"OTALGIA","MAREO",2,"#80800029",0.159425973960143
"OTALGIA","BRONQUITIS",4,"#80800042",0.260515439609125
"OTALGIA","DIARREA Y VOMITOS",5,"#8080004B",0.293058978698683
"OTALGIA","URTICARIA",7,"#80800057",0.342130517269004
"OTALGIA","BRONQUIOLITIS",2,"#80800029",0.159425973960143
"OTALGIA","ASMA BRONQUIAL",2,"#80800029",0.159425973960143
"OTALGIA","TOS SECA",13,"#8080006E",0.432411982084314
"OTALGIA","CONVULSION",3,"#80800038",0.218559520582737
"OTALGIA","RETRASO MADURATIVO",2,"#80800029",0.159425973960143
"OTALGIA","CONTROL POR CARDIOLOGIA",2,"#80800029",0.159425973960143
"OTALGIA","EVALUACION AUDIOLOGICA",3,"#80800038",0.218559520582737
"OTALGIA","DOLOR EN LOS RI—ONES",2,"#80800029",0.159425973960143
"OTALGIA","OTITIS",12,"#8080006B",0.420738451880701
"OTALGIA","APNEA OBSTRUCTIVA DEL SUE—O",2,"#80800029",0.159425973960143
"OTALGIA","EVALUACION INICIAL DEL PACIENTE",5,"#8080004B",0.293058978698683
"OTALGIA","TABAQUISMO",2,"#80800029",0.159425973960143
"OTALGIA","PREQUIRURGICO",2,"#80800029",0.159425973960143
"OTALGIA","ICTERICIA",2,"#80800029",0.159425973960143
"OTALGIA","CONTROL POR DERMATOLOGIA",2,"#80800029",0.159425973960143
"OTALGIA","VOMITOS Y FIEBRE",2,"#80800029",0.159425973960143
"OTALGIA","PUERPERIO",2,"#80800029",0.159425973960143
"OTALGIA","FLUJO VAGINAL",2,"#80800029",0.159425973960143
"OTALGIA","FEBRICULA",4,"#80800042",0.260515439609125
"OTALGIA","OTITIS MEDIA AGUDA IZQUIERDA",8,"#8080005C",0.361604905258107
"OTALGIA","AFTA ORAL",2,"#80800029",0.159425973960143
"OTALGIA","ALERGIA OCULAR",3,"#80800038",0.218559520582737
"OTALGIA","MALESTAR ESTOMACAL",5,"#8080004B",0.293058978698683
"OTALGIA","RESFRIO",8,"#8080005C",0.361604905258107
"OTALGIA","METATARSALGIA",2,"#80800029",0.159425973960143
"OTALGIA","DISFONIA",3,"#80800038",0.218559520582737
"OTALGIA","CONTROL POR PSIQUIATRIA",2,"#80800029",0.159425973960143
"OTALGIA","LARINGITIS AGUDA",3,"#80800038",0.218559520582737
"OTALGIA","QUEMADURA EN PIERNA.",2,"#80800029",0.159425973960143
"OTALGIA","ORZUELO",2,"#80800029",0.159425973960143
"OTALGIA","INGESTION DE CUERPO EXTRA—O",5,"#8080004B",0.293058978698683
"OTALGIA","LLANTO",3,"#80800038",0.218559520582737
"OTALGIA","DOLOR EN EL OJO",2,"#80800029",0.159425973960143
"OTALGIA","FARINGITIS VIRAL",3,"#80800038",0.218559520582737
"OTALGIA","ARDOR AL ORINAR",2,"#80800029",0.159425973960143
"OTALGIA","DOLOR DEL TOBILLO",2,"#80800029",0.159425973960143
"OTALGIA","DECAIMIENTO GENERAL",2,"#80800029",0.159425973960143
"OTALGIA","ESTADO DE QUIMIOTERAPIA",2,"#80800029",0.159425973960143
"OTALGIA","CERUMEN IMPACTADO",3,"#80800038",0.218559520582737
"OTALGIA","CONTROL POR FONOAUDIOLOGÕA",3,"#80800038",0.218559520582737
"OTALGIA","ADENOMEGALIA CERVICAL",2,"#80800029",0.159425973960143
"OTALGIA","CONTROL POR SALUD MENTAL PEDIATRICA",5,"#8080004B",0.293058978698683
"OTALGIA","OTODINIA",2,"#80800029",0.159425973960143
"OTALGIA","OTALGIA DERECHA",3,"#80800038",0.218559520582737
"OTALGIA","VALVULAS URETRALES POSTERIORES CONGENITAS",2,"#80800029",0.159425973960143
"OTALGIA","ESTRE—IMIENTO",4,"#80800042",0.260515439609125
"OTALGIA","OTALGIA IZQUIERDA",3,"#80800038",0.218559520582737
"OTALGIA","FARINGITIS AGUDA VIRAL",2,"#80800029",0.159425973960143
"OTALGIA","TAPON DE CERA BILATERAL",2,"#80800029",0.159425973960143
"OTALGIA","OTOMICOSIS",2,"#80800029",0.159425973960143
"OTALGIA","NAUSEAS Y DOLOR ABDOMINAL",2,"#80800029",0.159425973960143
"OTALGIA","HIPOPLASIA MAMARIA BILATERAL",3,"#80800038",0.218559520582737
"OTALGIA","MAREOS Y CEFALEAS",2,"#80800029",0.159425973960143
"OTALGIA","VACUNACION",2,"#80800029",0.159425973960143
"OTALGIA","SINOVITIS TRANSITORIA",2,"#80800029",0.159425973960143
"OTALGIA","DOLOR GARGANTA Y TOS",6,"#80800052",0.319648986231719
"OTALGIA","IRRITACION OCULAR EN AMBOS OJOS",3,"#80800038",0.218559520582737
"OTALGIA","ALERGIA CUTANEA",3,"#80800038",0.218559520582737
"OTALGIA","CUADRO VIRAL RESPIRATORIO",2,"#80800029",0.159425973960143
"OTALGIA","AMBLIOPIA OJO DERECHO",2,"#80800029",0.159425973960143
"OTALGIA","DOLOR EN LA MANO",2,"#80800029",0.159425973960143
"OTALGIA","OTITIS MEDIA AGUDA SUPURATIVA",2,"#80800029",0.159425973960143
"OTALGIA","CONTROL POR DERMATOLOGIA PEDIATRICA",2,"#80800029",0.159425973960143
"OTALGIA","PUBERTAD PRECOZ",2,"#80800029",0.159425973960143
"OTALGIA","ABRACIONES EN PIERNAS",2,"#80800029",0.159425973960143
"TRAQUEOSTOMIA","TOS",2,"#80800029",0.159425973960143
"TRAQUEOSTOMIA","INSUFICIENCIA RENAL AGUDA",2,"#80800029",0.159425973960143
"CUERPO EXTRA—O EN EL OJO","CONTROL DE SALUD",3,"#80800038",0.218559520582737
"CUERPO EXTRA—O EN EL OJO","IRRITACION OCULAR",3,"#80800038",0.218559520582737
"CUERPO EXTRA—O EN EL OJO","CONTROL POR OFTALMOLOGIA",4,"#80800042",0.260515439609125
"CUERPO EXTRA—O EN EL OJO","DOLOR TORACICO",2,"#80800029",0.159425973960143
"CUERPO EXTRA—O EN EL OJO","DOLOR EN EL OJO",3,"#80800038",0.218559520582737
"CUERPO EXTRA—O EN EL OJO","DOLOR ABDOMINAL INESPECIFICO ",2,"#80800029",0.159425973960143
"CUERPO EXTRA—O EN EL OJO","CUERPO EXTRA—O CORNEAL",2,"#80800029",0.159425973960143
"CUERPO EXTRA—O EN EL OJO","BLEFARITIS",2,"#80800029",0.159425973960143
