"source","target","value","color","width"
"MALESTAR GENERAL","ALERGIA A PICADURAS DE INSECTOS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","PODALGIA",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","RECIEN NACIDO",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","NEUTROPENIA FEBRIL",15,"#80800074",0.453281990970259
"MALESTAR GENERAL","EMBARAZO A TERMINO",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","GONALGIA DERECHA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","HERNIA INGUINAL DERECHA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DEPRESION",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","INSUFICIENCIA RENAL CRONICA",26,"#80800088",0.533501447733296
"MALESTAR GENERAL","HUEVO MUERTO Y RETENIDO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","NEUMONIA ADQUIRIDA EN LA COMUNIDAD",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","COLICO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","INMUNOSUPRESION FEBRIL",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","INFECCION DEL PIE",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","TRAUMATISMO NASAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","FRACTURA DE LA MU—ECA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","CRISIS ASMATICA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","LIPOTIMIA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","CONTRACTURA CERVICAL",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","ASCITIS",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","INFECCION CUTANEA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","METRORRAGIA",10,"#80800065",0.394148444347665
"MALESTAR GENERAL","TOS CON FIEBRE",21,"#80800080",0.50235352954058
"MALESTAR GENERAL","AMIGDALITIS PULTACEA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","RESFRIO COMUN",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","CATARRO BRONQUIAL",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","DOLOR DE CINTURA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","GONALGIA",15,"#80800074",0.453281990970259
"MALESTAR GENERAL","HERIDA CORTANTE EN LA CABEZA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DOLOR DE ESPALDA",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","CONTROL POR GINECOLOGIA",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","DESHIDRATACION",12,"#8080006B",0.420738451880701
"MALESTAR GENERAL","VIROSIS RESPIRATORIA ALTA",10,"#80800065",0.394148444347665
"MALESTAR GENERAL","INFECCION DEL DEDO DE LA MANO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","TRAUMATISMO EN PIERNA",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","CANDIDIASIS MUCOSA BUCAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","MAREO",14,"#80800071",0.443219982917986
"MALESTAR GENERAL","BRONQUITIS",29,"#8080008C",0.549427211241517
"MALESTAR GENERAL","VULVOVAGINITIS",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","DOLOR ANAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","TRAUMATISMO DE MU—ECA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","DIARREA Y VOMITOS",10,"#80800065",0.394148444347665
"MALESTAR GENERAL","URTICARIA",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","DESMAYO",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","SINCOPE",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","NEUMOPATIA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","BRONQUIOLITIS",24,"#80800085",0.521827917529683
"MALESTAR GENERAL","BRONQUITIS OBSTRUCTIVA RECURRENTE",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","MIGRA—A",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","CUIDADOS RESPIRATORIOS",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","REHABILITACION KINESICA",53,"#808000A3",0.637368926342829
"MALESTAR GENERAL","INSUFICIENCIA RENAL CRONICA REAGUDIZADA",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","ASMA BRONQUIAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","FIEBRE DE ORIGEN DESCONOCIDO",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","FIEBRE Y PIROGENEMIA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","TOS SECA",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","DERMATITIS ATOPICA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","OSTEOPOROSIS",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","LEUCEMIA LINFOIDE AGUDA",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","ENFERMEDAD TROMBOEMBOLICA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ANTICOAGULACION",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","CONVULSION",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","DOLOR PRECORDIAL",10,"#80800065",0.394148444347665
"MALESTAR GENERAL","CONTROL POR CARDIOLOGIA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CESAREA ELECTIVA",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","EVALUACION AUDIOLOGICA",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","PROSTATISMO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","NEUMONITIS",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","DOLOR EN LOS RI—ONES",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CATARRO DE LAS VIAS AEREAS SUPERIORES Y TOS",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","ESTADO DE TRASPLANTE RENAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","SINDROME CORONARIO AGUDO",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","DISLIPIDEMIA",13,"#8080006E",0.432411982084314
"MALESTAR GENERAL","EX TABAQUISTA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","EPILEPSIA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","OTITIS",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","APNEA OBSTRUCTIVA DEL SUE—O",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ESTADO DE TRASPLANTE HEPATICO",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","EVALUACION INICIAL DEL PACIENTE",14,"#80800071",0.443219982917986
"MALESTAR GENERAL","SINDROME DEL INTESTINO CORTO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CONJUNTIVITIS AGUDA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","TRASTORNO DEL LENGUAJE",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","HIPOTIROIDISMO",10,"#80800065",0.394148444347665
"MALESTAR GENERAL","TABAQUISMO",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","DETERIORO COGNITIVO NO ESPECIFICADO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","PREQUIRURGICO",31,"#8080008F",0.559153566048329
"MALESTAR GENERAL","CELULITIS EN EL MIEMBRO INFERIOR DERECHO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ICTERICIA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","CONTROL POR DERMATOLOGIA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","VOMITOS Y FIEBRE",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","PUERPERIO",22,"#80800082",0.509138067737381
"MALESTAR GENERAL","FLUJO VAGINAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","LITIASIS DE LA VESICULA BILIAR",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","GONALGIA IZQUIERDA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","BRONCOESPASMO LEVE",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","COXALGIA",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","CANCER DE RECTO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","HIPERGLUCEMIA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","MIELOMA MULTIPLE",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","RONQUIDOS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","FRACTURA DEL HUMERO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ASTENIA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","OSTEOPENIA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","OTITIS MEDIA AGUDA IZQUIERDA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","HIPONATREMIA AGUDA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ACCIDENTE CEREBROVASCULAR ISQUEMICO",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","HERNIA INGUINAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","CIATALGIA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DIARREA CON SANGRE",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","AFTA ORAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DETERIORO DEL ESTADO GENERAL",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","POLIARTRALGIAS",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","ABSCESO PIEL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","MIASTENIA GRAVIS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DIARREA AGUDA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CANCER DE MAMA",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","LEUCEMIA LINFOBLASTICA AGUDA",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","DISPEPSIA",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","PROLAPSO GENITAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","COLECISTECTOMIA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","INFARTO AGUDO DE MIOCARDIO",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","OBESIDAD",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","CEFALEA TENSIONAL",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","SINUSITIS AGUDA",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","CIRROSIS HEPATICA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","MALESTAR ABDOMINAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","FIBRILACION AURICULAR CRONICA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","MALESTAR ESTOMACAL",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","SINDROME CONFUSIONAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","MOLESTIAS GINECOLOGICAS",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","RESFRIO",17,"#80800078",0.471535942793228
"MALESTAR GENERAL","SONDA TAPADA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","RINOFARINGITIS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DISFONIA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","PRURITO CUTANEO",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","ANSIEDAD",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","CONTROL POR PSIQUIATRIA",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","ABSCESO GLUTEO",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","OTITIS SUPURADA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","HEMORRAGIA SUBCONJUNTIVAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","DOLOR ABDOMINAL AGUDO",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","ORZUELO",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","INGESTION DE CUERPO EXTRA—O",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","DOLOR HIPOGASTRICO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","LLANTO",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","DOLOR EN EL OJO",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","TROMBOEMBOLISMO PULMONAR",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","SEPSIS",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","INSUFICIENCIA RESPIRATORIA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","FARINGITIS VIRAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","SOPORTE NUTRICIONAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","FISIOTERAPIA RESPIRATORIA",34,"#80800092",0.57262540844221
"MALESTAR GENERAL","CONTROL POR UROLOGIA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CANCER DE ESOFAGO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","BALANITIS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","HIPOKALEMIA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","DOLOR DEL TOBILLO",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","COLECISTITIS AGUDA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","SOSPECHA DE INFECCION URINARIA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","INSUFICIENCIA RENAL AGUDA",17,"#80800078",0.471535942793228
"MALESTAR GENERAL","LITIASIS RENAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","LINFOMA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","SINDROME NEFROTICO",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA REAGUDIZADA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","ANTIBIOTICOTERAPIA",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","ESTADO DE QUIMIOTERAPIA",28,"#8080008B",0.544309448566968
"MALESTAR GENERAL","ANEMIA FERROPENICA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","TRANSFUSION DE GLOBULOS ROJOS",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","PANCREATITIS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DERRAME PLEURAL",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","CANCER DE COLON",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","DIVERTICULITIS AGUDA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","APLASIA MEDULAR",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","PIE DIABETICO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ULCERA CORNEAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","INFECCION URINARIA RECURRENTE",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","CELULITIS EN PIERNA IZQUIERDA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","BACTERIEMIA",10,"#80800065",0.394148444347665
"MALESTAR GENERAL","INSUFICIENCIA RENAL",9,"#80800061",0.378782532854313
"MALESTAR GENERAL","CANCER DE PULMON",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","CEFALEA FRONTAL",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","ANEMIA CRONICA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","DOLOR MU—ECA IZQUIERDA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","OMENTECTOMIA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","LUMBALGIA CRONICA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","HEMORRAGIA DIGESTIVA BAJA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","INTOXICACION",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CONTROL POR SALUD MENTAL PEDIATRICA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","OSTEOMIELITIS",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","NI—O SANO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CANSANCIO",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","ULCERA POR DECUBITO EN SACRO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ENFERMEDAD ONCOHEMATOLOGICA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","OSTEOSARCOMA DE FEMUR",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","TRAUMATISMO ENCEFALOCRANEANO SIN PERDIDA DE LA CONCIENCIA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","ANTICOAGULACION ORAL ",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ARDOR OCULAR",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","RECIEN NACIDO A TERMINO CON PESO ADECUADO PARA LA EDAD GESTACIONAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","HIPOGLUCEMIA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","MELENA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CANCER DE LARINGE",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","TRASPLANTE HEPATICO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ANGINA INESTABLE",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ASCITIS NEOPLASICA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","COLITIS ULCEROSA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","INSUFICIENCIA HEPATICA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","TENDINITIS DE LA MU—ECA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","BLEFARITIS",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","COLICO DEL LACTANTE",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","HIPONATREMIA",10,"#80800065",0.394148444347665
"MALESTAR GENERAL","FUGA DEL PACIENTE",8,"#8080005C",0.361604905258107
"MALESTAR GENERAL","AGITACION",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","LEUCEMIA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","HIPOGAMMAGLOBULINEMIA",7,"#80800057",0.342130517269004
"MALESTAR GENERAL","PAROTIDITIS",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","COLANGITIS",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","CELULITIS PIERNA DERECHA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ENCEFALOPATIA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","NEUROPATIA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","BLASTOMA ANEXIAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","ESTRE—IMIENTO",20,"#8080007E",0.495237909996648
"MALESTAR GENERAL","OTALGIA IZQUIERDA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","AMENAZA DE PARTO PREMATURO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","SINDROME CORONARIO",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","FARINGITIS AGUDA VIRAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","INSUFICIENCIA RESPIRATORIA AGUDA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","EDEMA AGUDO DE PULMON",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","LITIASIS URETERAL DERECHA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","SINDROME DE IMPREGNACION",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","MALESTAR Y FATIGA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","UROSEPSIS",10,"#80800065",0.394148444347665
"MALESTAR GENERAL","PLASMAFERESIS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","TROMBOFLEBITIS SUPERFICIAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","PERITONITIS",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","ESCARA POR DECUBITO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","PETEQUIAS EN EL TRONCO",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","MENINGITIS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CELULITIS DEL MUSLO DERECHO",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","ENFERMEDAD PULMONAR OBSTRUCTIVA CRONICA SEVERA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ATRESIA DE LAS VIAS BILIARES",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","CARDIOPATIA CORONARIA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","PSICOPATOLOGIA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","OSTEOSARCOMA DE TIBIA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","LEUCEMIA AGUDA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","HIPERTENSION ARTERIAL ESENCIAL",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","INSUFICIENCIA RENAL CRONICA TERMINAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ESTRE—IMIENTO AGUDO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","MIGRA—A SIN AURA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","QUIMIOTERAPIA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","DOLORES INTESTINALES",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DIABETES MELLITUS TIPO 2",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ESTADO ANSIOSO",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","GASTROSTOMIA PERCUTANEA",6,"#80800052",0.319648986231719
"MALESTAR GENERAL","ARTRITIS REUMATOIDEA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","POLINEUROPATIA DESMIELINIZANTE INFLAMATORIA CRONICA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","RECAMBIO DEL BOTON DE GASTROSTOMIA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","BRONQUIOLITIS AGUDA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","RECAMBIO DE UNA SONDA NASOGASTRICA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","DIFICULTAD RESPIRATORIA CON HIPOXEMIA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","ALERGIA CUTANEA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","VACUNACION ANTIGRIPAL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","CARCINOMA DE LARINGE",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","PERFORACION OCULAR",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","APOYO NUTRICIONAL",11,"#80800068",0.408048602088398
"MALESTAR GENERAL","INTOXICACION POR BENZODIAZEPINAS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","GASTROENTEROCOLITIS",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","ASMA INFANTIL",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","TROMBOCITOPENIA",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","MASA DE PULMON",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","EPIGASTRALGIA",5,"#8080004B",0.293058978698683
"MALESTAR GENERAL","MELESTAR",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","LESIONES LITICAS",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","SPECT CARDIACO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","TUMOR PRIMARIO DE ORIGEN DESCONOCIDO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","MEDICINA TRANSFUSIONAL",32,"#80800090",0.563783836556071
"MALESTAR GENERAL","SE RETIRA CON AVISO",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","PERFORACION OCULAR BILATERAL",4,"#80800042",0.260515439609125
"MALESTAR GENERAL","OSTEOGENESIS IMPERFECTA",3,"#80800038",0.218559520582737
"MALESTAR GENERAL","GRANULOMATOSIS WEGENER",3,"#80800038",0.218559520582737
"COLICO RENAL","INFECCION DEL TRACTO URINARIO",3,"#80800038",0.218559520582737
"COLICO RENAL","CATARRO DE LAS VIAS AEREAS SUPERIORES",3,"#80800038",0.218559520582737
"COLICO RENAL","HIPERTENSION ARTERIAL",4,"#80800042",0.260515439609125
"COLICO RENAL","TOS",4,"#80800042",0.260515439609125
"COLICO RENAL","CONGESTION NASAL",3,"#80800038",0.218559520582737
"COLICO RENAL","COLICO",6,"#80800052",0.319648986231719
"COLICO RENAL","BRONQUITIS",3,"#80800038",0.218559520582737
"COLICO RENAL","DOLOR EN LOS RI—ONES",5,"#8080004B",0.293058978698683
"COLICO RENAL","PREQUIRURGICO",4,"#80800042",0.260515439609125
"COLICO RENAL","PUERPERIO",3,"#80800038",0.218559520582737
"COLICO RENAL","MACROHEMATURIA",3,"#80800038",0.218559520582737
"COLICO RENAL","COLICO RENAL DERECHO",3,"#80800038",0.218559520582737
"COLICO RENAL","LITIASIS RENAL",10,"#80800065",0.394148444347665
"COLICO RENAL","LITIASIS URETERAL",5,"#8080004B",0.293058978698683
"COLICO RENAL","MEDICINA TRANSFUSIONAL",6,"#80800052",0.319648986231719
"INFECCION DEL TRACTO URINARIO","CISTITIS",12,"#8080006B",0.420738451880701
"INFECCION DEL TRACTO URINARIO","CATARRO DE LAS VIAS AEREAS SUPERIORES",26,"#80800088",0.533501447733296
"INFECCION DEL TRACTO URINARIO","INFECCION URINARIA BAJA",38,"#80800096",0.588846696409764
"INFECCION DEL TRACTO URINARIO","DESCOMPENSACION PSIQUIATRICA",3,"#80800038",0.218559520582737
"INFECCION DEL TRACTO URINARIO","OTITIS MEDIA AGUDA",9,"#80800061",0.378782532854313
"INFECCION DEL TRACTO URINARIO","CEFALEA",19,"#8080007C",0.487757230760782
"INFECCION DEL TRACTO URINARIO","CERVICALGIA",6,"#80800052",0.319648986231719
"INFECCION DEL TRACTO URINARIO","OTALGIA",14,"#80800071",0.443219982917986
"INFECCION DEL TRACTO URINARIO","SUBOCLUSION INTESTINAL",3,"#80800038",0.218559520582737
"INFECCION DEL TRACTO URINARIO","GASTROENTERITIS AGUDA",10,"#80800065",0.394148444347665
"INFECCION DEL TRACTO URINARIO","CONTRACCIONES UTERINAS",8,"#8080005C",0.361604905258107
"INFECCION DEL TRACTO URINARIO","FIBRILACION AURICULAR",4,"#80800042",0.260515439609125
"INFECCION DEL TRACTO URINARIO","HIPERTENSION ARTERIAL",22,"#80800082",0.509138067737381
"INFECCION DEL TRACTO URINARIO","VOMITOS",28,"#8080008B",0.544309448566968
"INFECCION DEL TRACTO URINARIO","TRAUMATISMO ENCEFALOCRANEANO",13,"#8080006E",0.432411982084314
"INFECCION DEL TRACTO URINARIO","DOLOR EN EL MIEMBRO SUPERIOR",3,"#80800038",0.218559520582737
"INFECCION DEL TRACTO URINARIO","HEMATURIA",15,"#80800074",0.453281990970259
"INFECCION DEL TRACTO URINARIO","RETENCION URINARIA",4,"#80800042",0.260515439609125
"INFECCION DEL TRACTO URINARIO","TOS",36,"#80800094",0.580961464152277
